country,year,AvgTemperature,suicides/100k pop,HDI for year,gdp_per_capita ($),military_exp,warm/cold
Sri Lanka,2006,27.307153729071548,328.7300000000001,,1580.0000000000002,1.3703608751370997,warm
Sweden,1997,7.393455098934545,167.19000000000003,,31821.0,2.02481003710903,cold
Sweden,1998,6.698611111111105,175.8,,31965.999999999996,1.7329155876812894,cold
Sweden,1999,8.381562881562877,172.64,,32328.0,1.7829254421203695,cold
Sweden,2000,8.488160291438982,162.50000000000003,0.8969999999999999,30896.000000000004,1.6793328209945104,cold
Sweden,2001,7.629680365296802,167.49000000000004,,28428.999999999996,1.7782655216878405,cold
Sweden,2002,8.106327160493827,162.71,,31175.000000000004,1.6773754709083304,cold
Sweden,2003,7.900859422958868,153.41,,38997.0,1.7343163749901593,cold
Sweden,2004,7.2484820886460275,157.41000000000003,,44830.99999999999,1.8976402274236897,cold
Sweden,2005,7.572754946727556,164.61999999999995,0.8920000000000002,45562.99999999999,1.6023523510766104,cold
Sweden,2006,8.093911719939111,160.76,,48976.99999999999,1.41343002330889,cold
Sweden,2007,7.94123931623932,147.38999999999996,,56530.99999999999,1.4682835893555906,cold
Sweden,2008,8.260121765601221,155.68,,59155.00000000001,1.15019319695979,cold
Sweden,2009,7.344017094017101,160.4,,49069.99999999999,1.0208783356142497,cold
Sweden,2010,5.57808219178082,146.54000000000002,0.9009999999999997,55351.99999999999,0.7379153632704459,cold
Sweden,2011,8.117199391171987,141.77,0.9030000000000001,63379.99999999999,0.8555040633174639,cold
Sweden,2012,6.819064966605949,148.10999999999999,0.9040000000000002,60775.99999999999,0.936679584641367,cold
Sweden,2013,7.322831050228307,158.20000000000005,0.9050000000000001,64132.99999999999,1.03655893266994,cold
Switzerland,1997,10.139447491367052,266.77,,42923.0,3.533758042232789,cold
Switzerland,1998,10.105766265803256,273.41999999999996,,43872.0,2.757649040063019,cold
Switzerland,1999,10.02210936698471,251.98,,42859.0,2.941966504551248,cold
Switzerland,2000,10.590043553124675,266.2,0.8879999999999998,39952.0,2.8984453503228305,cold
Switzerland,2001,10.128021531586416,261.69,,40582.0,2.9058928739523306,cold
Switzerland,2002,10.455699455236903,273.70000000000005,,43419.0,3.046704356600499,cold
Switzerland,2003,10.814169215086629,242.66000000000003,,50638.99999999999,2.88832070386545,cold
Switzerland,2004,10.060933536276009,242.27000000000004,,56122.99999999999,2.6124422812317607,cold
Switzerland,2005,9.832927076985582,246.19,0.9040000000000002,57790.00000000001,2.5606628073507003,cold
Switzerland,2006,10.564485032978183,241.62999999999997,,60535.99999999999,2.5401032579817997,cold
Switzerland,2007,10.676231176231164,255.81,,66807.0,2.479319164631201,cold
Switzerland,2008,10.229514838448308,237.51,,76202.0,2.44834863979135,cold
Switzerland,2009,10.650081400081396,180.12999999999997,,73529.0,2.773115325148759,cold
Switzerland,2010,9.560426179604251,160.52000000000004,0.9239999999999998,78474.0,2.6259581262101794,cold
Switzerland,2011,10.69431760527651,168.21999999999997,0.9250000000000003,93053.00000000001,2.5700519348757997,cold
Switzerland,2012,10.079892734264314,165.38999999999996,0.9270000000000002,87951.0,2.72891584614661,cold
Switzerland,2013,9.432420091324207,170.26000000000002,0.928,89634.0,2.76681242226503,cold
Thailand,1997,29.994063926940644,86.37,,2689.0,1.8953785493487503,warm
Thailand,1998,28.799938442597732,99.55999999999999,,2004.9999999999998,1.8465657246196898,warm
Thailand,1999,27.61538461538461,109.03,,2202.9999999999995,1.7165485821754596,warm
Thailand,2000,27.943078324225848,106.10000000000001,0.6480000000000001,2169.0,1.75327199190324,warm
Thailand,2002,29.29393659587565,103.11999999999999,,2305.0,1.6774718030345503,warm
Thailand,2003,29.162404870624048,91.16,,2531.0,1.65791227499424,warm
Thailand,2004,29.279295689131754,86.06,,2848.9999999999995,1.5852887040307804,warm
Thailand,2005,29.475038051750378,77.99,0.6840000000000002,3094.0000000000005,1.45160134699434,warm
Thailand,2006,29.522070015220738,69.04000000000002,,3598.0000000000005,1.44636768948335,warm
Thailand,2007,29.020299145299173,79.14000000000001,,4461.0,1.2610064785285902,warm
Thailand,2008,28.439801918910558,78.17999999999999,,4921.0,1.2905735480369098,warm
Thailand,2009,28.44810744810744,78.56,,4736.0,1.2949566989302097,warm
Thailand,2010,28.973515981735176,80.49999999999999,0.7159999999999999,5706.999999999999,1.2966498981838004,warm
Thailand,2011,28.213392200147165,77.59000000000002,0.7210000000000001,6153.0,1.5612733232168596,warm
Turkey,2009,13.438492063492065,21.29,,9773.0,0.7680940830290651,cold
Turkey,2010,14.421156773211552,31.69,0.738,11524.999999999998,0.9089237976550127,cold
Turkey,2011,12.36575342465754,23.07,0.7509999999999999,12237.0,0.916153060507081,cold
Turkey,2012,13.503187613843346,28.4,0.7559999999999997,12670.999999999998,0.9269549714417572,cold
Turkey,2013,13.66301369863013,35.42,0.7590000000000002,13603.000000000002,1.0000996805083102,cold
Ukraine,1997,7.750692520775622,395.67,,1045.9999999999998,2.79497910969606,cold
Ukraine,1998,8.271913580246906,390.15,,879.0,2.1059817130511904,cold
Ukraine,1999,9.452380952380947,376.06,,666.0,1.9007561884641906,cold
Ukraine,2000,9.460078931390404,377.19000000000005,0.6679999999999998,663.0,2.1510492369186003,cold
Ukraine,2001,9.045509893455101,348.14,,811.9999999999999,1.8868710784894003,cold
Ukraine,2002,9.520006155740225,344.04999999999995,,919.9999999999999,1.98468424604293,cold
Ukraine,2003,8.368188736681892,337.0700000000001,,1096.9999999999998,2.12420904616827,cold
Ukraine,2004,8.674256223436545,307.05,,1431.9999999999998,1.96705859978073,cold
Ukraine,2005,8.604109589041093,297.18,0.713,1917.0,1.8827125460777394,cold
Ukraine,2006,8.678824253616494,282.78999999999996,,2418.0,1.8643264566906501,cold
Ukraine,2007,9.814661769207227,281.12,,3229.0000000000005,1.92348251377554,cold
Ukraine,2008,9.561035007610348,274.5,,4104.0,1.7863228095345003,cold
Ukraine,2009,9.367216117216113,279.25999999999993,,2691.0,1.9089819036536897,cold
Ukraine,2010,9.3896499238965,263.07000000000005,0.7319999999999998,3141.0,1.9023610223227794,cold
Ukraine,2011,9.120547945205473,263.99999999999994,0.738,3787.9999999999995,1.5336412405932005,cold
Ukraine,2012,9.029465930018413,268.4700000000001,0.7429999999999999,4096.0,1.61331991729012,cold
United Kingdom,1997,11.485444292028653,88.77999999999999,,28091.000000000004,1.9079004823939194,cold
United Kingdom,1998,10.986611265004607,90.76,,29508.0,1.7446644961853506,cold
United Kingdom,1999,11.17041628405264,92.44000000000001,,29832.0,1.7972312873430598,cold
United Kingdom,2000,10.799010654490102,87.33,0.8649999999999998,29358.0,1.7468846612149604,cold
United Kingdom,2001,10.59015393994818,85.14,,29178.999999999996,1.8436134488558704,cold
United Kingdom,2002,11.032131299121604,82.71,,31629.999999999996,1.9227442673694595,cold
United Kingdom,2003,11.019307081807073,80.14999999999999,,36289.0,1.8981492832045506,cold
United Kingdom,2004,10.80323757409942,82.72,,42486.0,1.8315269538514396,cold
United Kingdom,2005,10.761240664532837,79.15999999999998,0.8900000000000002,44371.99999999999,1.8277179123825602,cold
United Kingdom,2006,10.809861301630852,78.17,,47163.0,1.8196755984103203,cold
United Kingdom,2007,10.9813541189057,74.92,,53575.99999999999,1.81126551510671,cold
United Kingdom,2008,10.405883249504642,80.71000000000001,,50110.99999999999,1.8349360638336802,cold
United Kingdom,2009,10.583677212287924,78.00000000000001,,41074.0,2.01704774352721,cold
United Kingdom,2010,10.111187528656572,77.41000000000001,0.906,41798.0,1.8609897499487997,cold
United Kingdom,2011,11.416704770614237,78.28999999999999,0.9009999999999997,44491.00000000001,1.7948511017662396,cold
United Kingdom,2012,10.65113253749618,79.47,0.9009999999999997,44584.99999999999,1.8565067415413503,cold
United Kingdom,2013,10.664990092973639,84.91999999999999,0.9020000000000002,45594.0,1.9086472379593598,cold
Uruguay,1997,16.066666666666666,233.91,,8012.000000000001,1.79528505216579,cold
Uruguay,1998,15.46814404432132,264.08,,8420.000000000002,1.58855520454273,cold
Uruguay,1999,15.384310134310132,243.62000000000003,,7902.999999999999,1.43719900378467,cold
Uruguay,2000,15.785540334855396,274.27000000000004,0.7419999999999999,7482.999999999999,1.5265701288490503,cold
Uruguay,2001,16.600732600732588,236.12,,6827.000000000001,1.55510791113255,cold
Uruguay,2002,16.24243827160493,331.69,,4438.999999999999,1.1533735955117101,cold
Uruguay,2003,15.82826887661142,259.25000000000006,,3928.9999999999995,1.18269062721142,cold
Uruguay,2004,16.606102003642977,258.49,,4462.999999999999,1.2883018123651204,cold
Uruguay,2005,16.57214611872146,241.31000000000003,0.7559999999999997,5655.0,1.8317137492462499,cold
Uruguay,2006,16.613850837138532,248.10999999999999,,6362.000000000001,1.9784922172231998,cold
Uruguay,2007,16.01053113553112,266.31,,7581.0,1.8889931062002505,cold
Uruguay,2008,16.729415365778987,234.53,,9793.0,1.7935528517957406,cold
Uruguay,2009,16.378357753357758,237.75,,10166.0,1.23107041540807,cold
Uruguay,2010,16.62450532724508,257.43,0.7799999999999998,12882.0,1.0134886278492903,cold
Uruguay,2012,17.126138433515482,264.34999999999997,0.7879999999999999,16264.000000000002,1.3414717323305299,cold
Uruguay,2013,16.45738203957382,249.09,0.7899999999999999,18179.0,1.6695517828041504,cold
